1,1,0.0282558,0.0501763,0.0545877,0.0603964,0.0236571,0.279279,1.08029,0.421073,0.805431,0.572505,0.498027,1.07066,0.170377,0.934201,1.01373,0.698127,0.633832,0.433896,0.245064,0.584578,0.0319203,0.145808,0.0399009,0.0197535,0.107696,0.096923,0.0831368,0.0410139,0.0143877,0.128074,0.073579,0.085598,0.101101,0.122225,0.0751717,4.18039,4.14861,0.292085,0.468144,2.41079,0.068841,0.0334282,0.239025,0.068625,0.112911,0.0230717,0.0640798,0.0275139,0.0438002,0.0749845,0.0931405,0.184907,0.260987,0.0179849,0.139062,0.0510914,0.0588914,0.0475095,0.0373008,0.060199,0.0515695,0.0683866,0.0467041,0.0204942,0.040967,0.0214555,0.0147737,0.0400077,0.02016,0.0273165
1,2,0.00776798,0.00708375,0.005988,0.0055902,0.00901552,0.125142,0.102052,0.0986556,0.0673159,0.0934621,0.0463608,0.0599995,0.114224,0.0777438,0.0769705,0.00194832,0.00132736,0.00106635,0.00108988,0.00136723,2.53157,0.867331,1.17962,2.40567,3.45104,0.0808572,0.145288,0.059667,0.147305,0.164174,0.868326,0.621706,0.857933,1.0676,0.928737,0.148003,0.0449454,0.0510811,0.012234,0.113976,0.00905482,0.0166894,0.0134842,0.00596721,0.00713479,0.00798584,0.00694036,0.00911278,0.010617,0.0075558,0.00213427,0.00221831,0.00147191,0.00194775,0.00311328,0.00983803,0.00997251,0.0100229,0.00814,0.00691336,0.00746398,0.0051856,0.00952376,0.0080683,0.0102965,0.0105413,0.0125987,0.0103446,0.0161245,0.00960798
1,3,0.0655959,0.038816,0.0368532,0.0317869,0.0616176,0.0556348,0.0953644,0.116778,0.116695,0.175641,0.594356,0.160473,0.373058,0.453074,0.549695,1.47293,1.59903,1.46458,2.14631,0.0516453,0.533512,0.0646249,0.5461,0.372864,0.517207,0.103349,0.120286,0.0860476,0.154889,0.0838638,0.100099,0.0695623,0.153235,0.154028,0.111093,0.597531,1.75239,1.12146,0.516969,2.20771,0.0419711,0.0353001,0.0221657,0.0437552,0.0145442,0.0599542,0.0207841,0.0493638,0.0592119,0.0474601,0.6634,0.465208,0.404976,0.438052,0.451904,0.0261885,0.0428689,0.0367861,0.0416391,0.0477681,0.0415295,0.0345574,0.0215652,0.0470344,0.0311188,0.0324715,0.0546556,0.0275798,0.0516139,0.0528227
1,4,0.0072085,0.00591156,0.00739409,0.00804258,0.00675141,0.167091,0.032837,0.103811,0.0367591,0.0540004,0.0530626,0.238598,0.241123,0.230477,0.173071,0.100886,0.052772,0.0685059,0.0467141,0.0276429,0.0236139,0.0512844,0.0397692,0.01896,0.0557163,0.01081,0.0106974,0.00690256,0.00854572,0.00504469,0.0188974,0.033917,0.0187663,0.0204009,0.0117345,0.308678,0.584753,0.469747,0.436215,0.849778,0.00835382,0.00806412,0.00683641,0.0106301,0.00703002,0.00898102,0.0103666,0.00831511,0.00657397,0.00673889,0.0139057,0.0102277,0.0118203,0.0125172,0.00981977,0.0070347,0.00678534,0.00706893,0.00959343,0.0085118,0.0123625,0.00733865,0.0101248,0.0104517,0.00806202,0.011515,0.00943643,0.0118954,0.0107499,0.0111434
1,5,0.00565216,0.00485529,0.00560124,0.00741242,0.00562093,0.0173858,0.0257024,0.0803486,0.0306797,0.0307089,0.0739157,0.0492235,0.0427134,0.0179826,0.0547854,0.00371776,0.00532158,0.00466594,0.00446549,0.00538752,0.00257201,0.00328371,0.0026589,0.00308339,0.00311174,0.0241243,0.0169155,0.0315477,0.0230614,0.0158376,0.00229626,0.00219388,0.00252535,0.0025468,0.00194894,1.69238,0.145654,1.79226,1.11921,1.52565,0.00919332,0.0122684,0.0118459,0.013091,0.0093829,0.00454522,0.00653067,0.00624895,0.00545886,0.00554983,0.024986,0.0150447,0.0227126,0.0260139,0.0195862,0.00533606,0.00689119,0.00778426,0.00581445,0.00552258,0.00856175,0.00828155,0.00587579,0.00700479,0.0075953,0.00473778,0.00595596,0.00573925,0.00710757,0.00691327
1,6,0.00248619,0.00315546,0.00277159,0.00311627,0.00269463,0.0154272,0.0220557,0.0210033,0.0347488,0.0244465,0.0120718,0.0314099,0.0177598,0.0266742,0.030686,0.000498094,0.000312133,0.000358423,0.000315509,0.000287632,0.000665978,0.000740456,0.000821789,0.000618863,0.000653256,0.00212081,0.00240271,0.00229127,0.00206996,0.00207707,0.00132109,0.00150864,0.00152394,0.00138642,0.00136438,2.48283,1.01335,0.91703,1.89297,1.5162,0.00288527,0.00376028,0.00346548,0.00419144,0.00403203,0.00419454,0.00350627,0.0044351,0.00396458,0.00446125,0.000924729,0.000702145,0.000769603,0.000758979,0.000829616,0.00504392,0.00355019,0.00387062,0.00443915,0.00341569,0.00493697,0.00481765,0.00473336,0.00440109,0.00530634,0.00340556,0.00373595,0.00373996,0.00344203,0.00365825
1,7,0.00945306,0.0216884,0.00855658,0.0120282,0.0139174,0.00177721,0.00194462,0.00142303,0.00178912,0.00160462,0.00135818,0.00110982,0.00115148,0.00131138,0.00125043,0.0141662,0.0133769,0.0305803,0.0115446,0.0477695,0.133082,0.226656,0.0909424,0.188327,0.264615,0.0279828,0.0384072,0.0313825,0.0311024,0.0306427,0.180675,0.115829,0.120247,0.046216,0.133222,0.00184732,0.0015744,0.00143461,0.00134039,0.00139653,0.00547575,0.00595246,0.00386248,0.00500171,0.00460209,0.00520982,0.00619081,0.00484545,0.00603836,0.00524323,0.233358,0.0895297,0.259871,0.123234,0.162711,0.00466529,0.00450659,0.00478202,0.00410813,0.00456353,0.00571027,0.00562206,0.00562009,0.0046136,0.00565726,0.0110801,0.00881327,0.0118569,0.0107933,0.0153476
1,8,0.053394,0.0642397,0.0771044,0.0599552,0.0567405,0.127162,0.104731,0.119184,0.0357636,0.0524983,0.292585,0.108653,0.785311,0.452635,0.182658,1.65612,2.01367,1.05665,4.01006,3.80488,0.490404,0.103669,0.371662,0.367489,0.518447,0.189804,0.0731485,0.137925,0.124268,0.141265,0.542054,0.238215,0.248517,0.779622,0.392211,0.883986,1.45014,0.111798,1.25274,1.59435,0.0790162,0.0863236,0.142987,0.0956694,0.0817511,0.0808953,0.050965,0.0341228,0.0956404,0.0587113,0.670105,0.84134,0.763784,1.02715,0.519038,0.0234774,0.0150231,0.0557711,0.0712027,0.074553,0.0560581,0.0162582,0.0534195,0.0407315,0.0519917,0.0185149,0.0688612,0.0575519,0.0739131,0.0400393
1,9,0.00875256,0.00901599,0.0227985,0.0100323,0.0121848,0.0289661,0.0355846,0.0872991,0.0335093,0.061686,0.0123636,0.0355371,0.0183304,0.0158431,0.030488,0.145559,0.107665,0.116898,0.26963,0.525955,0.172703,0.0718918,0.0454017,0.0724383,0.103334,0.212361,0.100518,0.167236,0.0430484,0.243429,0.851284,1.26737,0.678987,2.62365,1.16358,0.745627,0.565195,0.850744,0.846147,0.311566,0.0113797,0.0141158,0.0146573,0.0194445,0.0178579,0.0406465,0.0326656,0.0384115,0.0396619,0.0260418,0.0565262,0.032395,0.0398677,0.0775394,0.0584737,0.0199972,0.028901,0.02156,0.0204846,0.01255,0.0151456,0.0228403,0.0154091,0.0118921,0.025499,0.0430667,0.0472832,0.0166865,0.0333879,0.0250474
1,10,0.000634923,0.000649662,0.000737527,0.000737823,0.000896246,0.00700646,0.00839541,0.0141106,0.00820443,0.00706631,0.00285617,0.00275837,0.00174471,0.00289726,0.00105096,0.000806396,0.00123655,0.00199482,0.00123175,0.00107434,0.000546805,0.000820778,0.00217835,0.00248985,0.00250045,0.000659638,0.000659379,0.000638384,0.000601155,0.000623289,0.00385255,0.00180297,0.00441359,0.00308017,0.00139583,0.00102519,0.00058804,0.00111258,0.000820048,0.000627859,0.0821936,0.130623,0.144252,0.116679,0.230818,0.00101497,0.000815679,0.000910259,0.00111823,0.000964347,0.000218751,0.000157843,0.000176229,0.000190367,0.000263647,0.00137841,0.000961619,0.000837473,0.001177,0.00106006,0.0117756,0.00748341,0.0165381,0.00296259,0.00737396,0.000978527,0.000704922,0.00096719,0.000755721,0.000696708
