346.316,626.839,523.364,234.99,430.503,355.996,118.384,358.419,199.328,407.691,4699.48,4559.03,1870.37,3937.56,2153.18,109.993,364.52,144.251,537.639,366.847,473.415,240.925,565.461,641.154,121.017,93.503,417.841,117.574,704.287,529.382,415.8,699.699,85.0342,714.454,743.477,2681.39,577.691,3156.19,1449.41,2002.08,365.023,552.776,201.029,675.945,671.841,545.707,748.835,338.641,762.861,610.977,844.198,158.456,613.06,253.977,362.746,512.271,438.354,399.335,852.884,206.764,167.596,582.726,917.036,601.67,545.286,432.365,308.772,391.107,739.223,530.062
137.523,99.1906,356.896,330.3,137.34,107.879,214.937,393.31,125.614,307.029,121.559,139.469,545.093,303.687,325.013,1467.24,1087.52,2488.34,772.47,1522.06,837.732,198.429,127.81,182.442,132.673,680.897,596.984,520.859,608.337,143.366,675.808,90.1588,552.138,765.213,612.332,401.426,114.594,485.056,277.643,192.484,389.467,359.402,436.021,205.089,219.791,73.0768,416.839,524.064,247.753,214.08,508.988,513.368,223.284,347.101,575.009,111.964,99.3233,426.59,492.284,289.721,285.027,294.05,168.056,172.773,445.383,450.849,83.6326,540.874,417.91,390.381
218.389,288.083,340.345,213.011,227.632,164.378,152.566,99.4995,80.7836,108.862,92.0661,314.354,178.592,230.962,196.939,237.082,610.673,555.523,485.578,248.498,590.523,233.5,377.903,739.524,320.649,472.479,220.77,80.5476,326.102,248.314,831.918,282.445,668.973,299.485,671.439,65.9526,197.511,63.3481,245.623,71.3605,244.375,70.9489,121.407,112.994,378.378,147.571,68.6897,323.695,464.536,129.767,819.938,776.676,754.979,1469.22,1103.14,263.503,87.7176,228.427,398.347,347.499,406.191,181.388,416.458,184.668,387.909,138.115,66.1738,97.0885,369.507,403.501
255.182,297.191,115.646,126.904,93.6844,88.0297,137.91,137.643,91.3722,165.36,73.7964,116.28,49.4722,146.343,253.923,511.323,410.55,765.076,529.604,640.864,330.166,99.0562,229.782,129.669,224.33,127.624,217.652,288.348,292.761,210.672,445.169,81.5185,259.137,513.787,636.363,222.817,117.09,104.753,268.033,116.037,92.5383,95.2374,145.546,210.87,220.316,199.078,100.097,95.8704,201.646,183.111,1154.91,719.076,1342.96,677.033,1001.66,93.5096,284.869,116.249,82.0333,188.24,160.319,95.5607,190.642,249.65,118.64,66.7572,135.035,81.944,70.1807,116.497
201.112,198.112,227.107,199.992,200.507,206.643,146.57,129.21,185.528,188.264,170.364,196.837,71.764,53.3801,149.329,246.514,376.612,442.089,433.441,359.765,415.599,324.562,252.672,84.383,383.62,171.921,90.1359,361.868,309.953,205.008,164.657,263.622,88.0557,207.518,248.213,211.092,65.9724,31.8193,69.2439,133.02,157.664,241.932,127.061,106.276,62.7003,253.232,147.188,55.0419,181.742,290.016,668.606,400.554,505.398,744.629,677.341,97.0434,144.658,178.361,292.616,188.147,67.926,161.158,68.1477,72.0826,225.819,274.312,74.637,39.7118,63.5418,67.3831
316.789,223.078,401.8,83.8166,194.012,401.802,57.5797,118.03,251.102,158.304,86.579,334.651,72.2892,458.818,258.727,546.764,905.541,558.67,105.329,276.67,754.29,387.376,121.211,483.121,538.236,597.483,188.656,152.81,664.952,59.8813,312.367,278.064,325.283,306.661,495.693,193.335,319.919,243.514,158.437,157.659,274.798,270.261,127.434,186.702,177.947,490.849,142.703,500.409,506.211,287.928,1526.2,1132.52,2388.35,1445.88,1454.61,97.1294,445.686,153.043,384.344,149.031,146.118,220.239,303.343,248.992,442.366,283.645,228.606,241.071,294.163,414.116
276.452,71.1563,220.943,295.819,144.954,145.736,163.194,191.92,321.594,61.7735,141.865,402.745,373.216,215.291,236.168,1283.69,1116.06,1746.21,482.486,628.779,509.81,455.766,261.942,647.313,186.009,415.839,648.847,113.871,509.106,411.408,362.463,555.367,112.994,267.827,736.345,129.962,135.613,502.41,505.431,78.3949,362.311,169.832,359.494,435.525,372.039,378.616,239.518,300.847,85.4631,156.391,511.983,427.835,172.874,254.295,446.053,54.1335,186.432,158.778,56.4409,440.158,226.743,167.322,238.528,485.331,201.481,116.308,351.807,256.102,508.933,105.656
405.846,425.804,308.939,381.654,74.1267,113.222,73.3416,213.152,123.802,404.163,72.9879,139.424,338.778,239.796,207.596,285.006,446.581,159.901,838.542,812.114,706.209,725.499,421.715,683.422,752.838,391.395,628.264,292.145,426.209,587.552,373.484,570.577,464.261,170.446,851.101,381.783,448.37,129.572,50.812,348.261,213.189,379.253,325.317,113.767,146.747,484.612,58.113,428.949,300.087,87.6042,1859.97,693.712,1112.06,2320.53,1671.31,279.764,50.3472,281.69,56.4121,465.735,520.079,321.499,203.013,155.295,146.181,189.291,64.8555,353.866,87.2668,161.791
50.1937,353.076,53.8554,183.635,77.926,270.142,268.178,232.389,68.9187,65.2156,276.569,300.477,38.8364,196.336,297.259,529.322,361.793,713.803,1160.45,905.802,298.695,438.882,275.866,188.435,73.8356,335.094,214.784,294.706,428.273,246.533,92.6524,53.3375,372.283,161.64,212.973,198.848,158.763,191.872,234.486,143.718,89.328,189.67,257.641,307.337,66.2687,274.367,276.522,333.872,246.874,362.12,134.447,135.013,358.795,412.334,458.859,448.21,191.692,110.104,236.564,35.2766,84.0319,304.792,71.1034,174.329,372.124,350.222,251.936,345.352,48.5978,166.366
592.73,291.168,646.974,193.808,688.575,218.569,425.206,483.647,453.227,436.875,321.883,364.315,374.87,397.462,457.615,1321.4,762.647,862.8,1070.25,1106.91,303.726,1073.52,913.305,675.937,1024.81,195.3,500.235,1359.75,497.351,1018.34,1813.72,2652.9,1498.07,947.317,919.675,92.9416,506.379,242.084,324.693,723.505,505.781,465.11,581.723,501.928,626.482,479.795,477.029,665.028,259.16,598.513,881.958,284.753,1396.04,494.835,619.63,649.88,327.033,112.1,540.114,201.368,108.536,348.67,330.629,650.829,385.018,442.08,207.357,797.905,317.719,601.511
